Segment,Brand,Collection,commodity_code,commodity_group,secondary_salesrep_name,primary_fullname,cust_store_id,cust_id,cust_name,fabric_content,final_subbrand,first_season,Garment Type,style_status,style_id,Color,Color Type,style_description,alternate_style_description
Walmart,.Com,School-Real School,FSRS,CLSRM,WM Medical House,WM Medical House,HOME,WALCOM,Walmart.com,98% Cotton / 2% Spandex Twill,Real School,2020 January (Spring 2020),Pant,Reorderable,60000,RKAK,Solid,Everybody Pull-on Jogger Pant,Everybody Jogger
Walmart,.Com,School-Real School,FSRS,CLSRM,WM Medical House,WM Medical House,HOME,WALCOM,Walmart.com,98% Cotton / 2% Spandex Twill,Real School,2020 January (Spring 2020),Pant,Reorderable,60000,RNVY,Solid,Everybody Pull-on Jogger Pant,Everybody Jogger
Walmart,.Com,School-Real School,FSRS,CLSRM,WM Medical House,WM Medical House,HOME,WALCOM,Walmart.com,98% Cotton / 2% Spandex Twill,Real School,2020 January (Spring 2020),Pant,Reorderable,60002,RKAK,Solid,Everybody Pull-on Jogger Pant,Everybody Jogge
Walmart,.Com,School-Real School,FSRS,CLSRM,WM Medical House,WM Medical House,HOME,WALCOM,Walmart.com,98% Cotton / 2% Spandex Twill,Real School,2020 January (Spring 2020),Pant,Reorderable,60002,RNVY,Solid,Everybody Pull-on Jogger Pant,Everybody Jogge
Walmart,.Com,School-Real School,FSRS,CLSRM,WM Medical House,WM Medical House,HOME,WALCOM,Walmart.com,98% Cotton / 2% Spandex Twill,Real School,2020 January (Spring 2020),Pant,Discontinued,60244,RNVY,Solid,REAL SCHOOL Men's Stretch Skinny Pant,Men's Skinny Pant
Walmart,.Com,School-Real School,FSRS,CLSRM,WM Medical House,WM Medical House,HOME,WALCOM,Walmart.com,98% Cotton / 2% Spandex Twill,Real School,2020 January (Spring 2020),Shorts,Discontinued,62004Z,RBLK,Solid,5 PKT STRETCH CITY SHORT,Shorts
Walmart,.Com,School-Real School,FSRS,CLSRM,WM Medical House,WM Medical House,HOME,WALCOM,Walmart.com,98% Cotton / 2% Spandex Twill,Real School,2020 January (Spring 2020),Shorts,Discontinued,62004Z,RKAK,Solid,5 PKT STRETCH CITY SHORT,Shorts
Walmart,.Com,School-Real School,FSRS,CLSRM,WM Medical House,WM Medical House,HOME,WALCOM,Walmart.com,98% Cotton / 2% Spandex Twill,Real School,2020 January (Spring 2020),Shorts,Discontinued,62004Z,RNVY,Solid,5 PKT STRETCH CITY SHORT,Shorts
Walmart,.Com,School-Real School,FSRS,CLSRM,WM Medical House,WM Medical House,HOME,WALCOM,Walmart.com,98% Cotton / 2% Spandex Twill,Real School,2020 January (Spring 2020),Shorts,Discontinued,62020,RBLK,Solid,Everybody Pull-on Shorts,Everybody Shorts
Walmart,.Com,School-Real School,FSRS,CLSRM,WM Medical House,WM Medical House,HOME,WALCOM,Walmart.com,98% Cotton / 2% Spandex Twill,Real School,2020 January (Spring 2020),Shorts,Discontinued,62020,RKAK,Solid,Everybody Pull-on Shorts,Everybody Shorts
Walmart,.Com,School-Real School,FSRS,CLSRM,WM Medical House,WM Medical House,HOME,WALCOM,Walmart.com,98% Cotton / 2% Spandex Twill,Real School,2020 January (Spring 2020),Shorts,Discontinued,62020,RNVY,Solid,Everybody Pull-on Shorts,Everybody Shorts
Walmart,.Com,School-Real School,FSRS,CLSRM,WM Medical House,WM Medical House,HOME,WALCOM,Walmart.com,98% Cotton / 2% Spandex Twill,Real School,2020 January (Spring 2020),Shorts,Discontinued,62023,RNVY,Solid,Everybody Pull-on Shorts,Everybody Shorts
Walmart,.Com,Walmart Can Genuine Dickies,FMWQ,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,77%Recycled poly 20%Rayon 3%Sp,WM-Dickies,WM CAN Q1 2024,Pant,SCE -  Single Customer Exclusive,WCDK002A,BLK,Solid,Wide leg Pant,PANT
Walmart,.Com,Walmart Can Genuine Dickies,FMWQ,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,77%Recycled poly 20%Rayon 3%Sp,WM-Dickies,WM CAN Q1 2024,Top,SCE -  Single Customer Exclusive,WCDK801A,BLK,Solid,Snap Front Top,TOP
Walmart,.Com,Walmart Can Genuine Dickies,FMWQ,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,77%Recycled poly 20%Rayon 3%Sp,WM-Dickies,WM CAN Q2 2024,Pant,SCE -  Single Customer Exclusive,WCDK002A,GLMS,Solid,Wide leg Pant,PANT
Walmart,.Com,Walmart Can Genuine Dickies,FMWQ,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,77%Recycled poly 20%Rayon 3%Sp,WM-Dickies,WM CAN Q2 2024,Top,SCE -  Single Customer Exclusive,WCDK801A,GLMS,Solid,Snap Front Top,TOP
Walmart,.Com,Wal-Mart Canada Rayon Twill,FMRT,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,77% Polyester / 20% Rayon / 3% Spandex Twill,WM Canada Rayon,WMCAN Q1 2020,Top,SCE -  Single Customer Exclusive,WC830,BLK,Solid,Mock Wrap Top,TOP
Walmart,.Com,Wal-Mart Canada Rayon Twill,FMRT,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,77% Polyester / 20% Rayon / 3% Spandex Twill,WM Canada Rayon,WMCAN Q1 2022,Pant,SCE -  Single Customer Exclusive,WC041,BLK,Solid,Ultimate Yoga Drawstring Jogger,PANT
Walmart,.Com,Wal-Mart Canada Rayon Twill,FMRT,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,77% Polyester / 20% Rayon / 3% Spandex Twill,WM Canada Rayon,WMCAN Q1 2022,Pant,SCE -  Single Customer Exclusive,WC041,EGG,Solid,Ultimate Yoga Drawstring Jogger,PANT
Walmart,.Com,Wal-Mart Canada Rayon Twill,FMRT,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,77% Polyester / 20% Rayon / 3% Spandex Twill,WM Canada Rayon,WMCAN Q1 2022,Pant,SCE -  Single Customer Exclusive,WC041,IND,Solid,Ultimate Yoga Drawstring Jogger,PANT
Walmart,.Com,Wal-Mart Canada Rayon Twill,FMRT,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,77% Polyester / 20% Rayon / 3% Spandex Twill,WM Canada Rayon,WMCAN Q1 2022,Top,SCE -  Single Customer Exclusive,WC845,BLK,Solid,Ultimate Criss-Cross V-Neck Top,TOP
Walmart,.Com,Wal-Mart Canada Rayon Twill,FMRT,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,77% Polyester / 20% Rayon / 3% Spandex Twill,WM Canada Rayon,WMCAN Q1 2022,Top,SCE -  Single Customer Exclusive,WC845,EGG,Solid,Ultimate Criss-Cross V-Neck Top,TOP
Walmart,.Com,Wal-Mart Canada Rayon Twill,FMRT,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,77% Polyester / 20% Rayon / 3% Spandex Twill,WM Canada Rayon,WMCAN Q1 2022,Top,SCE -  Single Customer Exclusive,WC845,IND,Solid,Ultimate Criss-Cross V-Neck Top,TOP
Walmart,.Com,Wal-Mart Canada Rayon Twill,FMRT,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,77% Polyester / 20% Rayon / 3% Spandex Twill,WM Canada Rayon,WMCAN Q1 2023,Pant,SCE -  Single Customer Exclusive,WC041A,PWT,Solid,Ultimate Yoga Drawstring Jogger,PANT
Walmart,.Com,Wal-Mart Canada Rayon Twill,FMRT,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,77% Polyester / 20% Rayon / 3% Spandex Twill,WM Canada Rayon,WMCAN Q1 2023,Top,SCE -  Single Customer Exclusive,WC845A,PWT,Solid,Ultimate Criss-Cross V-Neck Top,TOP
Walmart,.Com,Wal-Mart Canada Rayon Twill,FMRT,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,77% Polyester / 20% Rayon / 3% Spandex Twill,WM Canada Rayon,WMCAN Q2 2023,Pant,SCE -  Single Customer Exclusive,WC041A,CIE,Solid,Ultimate Yoga Drawstring Jogger,PANT
Walmart,.Com,Wal-Mart Canada Rayon Twill,FMRT,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,77% Polyester / 20% Rayon / 3% Spandex Twill,WM Canada Rayon,WMCAN Q2 2023,Top,SCE -  Single Customer Exclusive,WC845A,CIE,Solid,Ultimate Criss-Cross V-Neck Top,TOP
Walmart,.Com,Wal-Mart Canada Rayon Twill,FMRT,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,77% Polyester / 20% Rayon / 3% Spandex Twill,WM Canada Rayon,WMCAN Q3 2020,Pant,SCE -  Single Customer Exclusive,WA011,BLK,Solid,Maternity Flexible Pant,PANT
Walmart,.Com,Wal-Mart Canada Rayon Twill,FMRT,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,77% Polyester / 20% Rayon / 3% Spandex Twill,WM Canada Rayon,WMCAN Q3 2020,Pant,SCE -  Single Customer Exclusive,WA011,IND,Solid,Maternity Flexible Pant,PANT
Walmart,.Com,Wal-Mart Canada Rayon Twill,FMRT,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,77% Polyester / 20% Rayon / 3% Spandex Twill,WM Canada Rayon,WMCAN Q3 2020,Top,SCE -  Single Customer Exclusive,WA811,BLK,Solid,Maternity Flexible Mock-Wrap Top,TOP
Walmart,.Com,Wal-Mart Canada Rayon Twill,FMRT,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,77% Polyester / 20% Rayon / 3% Spandex Twill,WM Canada Rayon,WMCAN Q3 2020,Top,SCE -  Single Customer Exclusive,WA811,IND,Solid,Maternity Flexible Mock-Wrap Top,TOP
Walmart,.Com,Wal-Mart Canada Rayon Twill,FMRT,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,77%Recycled poly 20%Rayon 3%Sp,WM Canada Rayon,WM CAN Q3 2024,Pant,SCE -  Single Customer Exclusive,WC047A,BLK,Solid,Drawstring Jogger Pant,PANT
Walmart,.Com,Wal-Mart Canada Rayon Twill,FMRT,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,77%Recycled poly 20%Rayon 3%Sp,WM Canada Rayon,WM CAN Q3 2024,Pant,SCE -  Single Customer Exclusive,WC047A,EGG,Solid,Drawstring Jogger Pant,PANT
Walmart,.Com,Wal-Mart Canada Rayon Twill,FMRT,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,77%Recycled poly 20%Rayon 3%Sp,WM Canada Rayon,WM CAN Q3 2024,Pant,SCE -  Single Customer Exclusive,WC047A,IND,Solid,Drawstring Jogger Pant,PANT
Walmart,.Com,Wal-Mart Canada Rayon Twill,FMRT,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,77%Recycled poly 20%Rayon 3%Sp,WM Canada Rayon,WM CAN Q3 2024,Pant,SCE -  Single Customer Exclusive,WC047A,WNNE,Solid,Drawstring Jogger Pant,PANT
Walmart,.Com,Wal-Mart Canada Rayon Twill,FMRT,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,77%Recycled poly 20%Rayon 3%Sp,WM Canada Rayon,WM CAN Q3 2024,Top,SCE -  Single Customer Exclusive,WC854A,BLK,Solid,V-Neck Top,TOP
Walmart,.Com,Wal-Mart Canada Rayon Twill,FMRT,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,77%Recycled poly 20%Rayon 3%Sp,WM Canada Rayon,WM CAN Q3 2024,Top,SCE -  Single Customer Exclusive,WC854A,EGG,Solid,V-Neck Top,TOP
Walmart,.Com,Wal-Mart Canada Rayon Twill,FMRT,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,77%Recycled poly 20%Rayon 3%Sp,WM Canada Rayon,WM CAN Q3 2024,Top,SCE -  Single Customer Exclusive,WC854A,IND,Solid,V-Neck Top,TOP
Walmart,.Com,Wal-Mart Canada Rayon Twill,FMRT,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,77%Recycled poly 20%Rayon 3%Sp,WM Canada Rayon,WM CAN Q3 2024,Top,SCE -  Single Customer Exclusive,WC854A,WNNE,Solid,V-Neck Top,TOP
Walmart,.Com,Walmart-Footwear,FFW01,FFW,WM Medical House,WM Medical House,HOME,WALCOM,Walmart.com,"",Walmart,"",Others,SCE -  Single Customer Exclusive,ARGO,BLK,Solid,Injected Clog,Injected Clog
Walmart,.Com,Walmart-Footwear,FFW01,FFW,WM Medical House,WM Medical House,HOME,WALCOM,Walmart.com,"",Walmart,"",Others,SCE -  Single Customer Exclusive,ARGO,HTBL,Others,Injected Clog,Injected Clog
Walmart,.Com,Walmart-Footwear,FFW01,FFW,WM Medical House,WM Medical House,HOME,WALCOM,Walmart.com,"",Walmart,"",Others,SCE -  Single Customer Exclusive,ARGO,WHT,Solid,Injected Clog,Injected Clog
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,"",WM Canada Core,WMCAN Q1 2020,Top,SCE -  Single Customer Exclusive,WC832,WHT,Solid,Women's Mock-wrap Top,TOP
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,100% Polyester,WM Canada Core,WMCAN Q1 2023,Pant,SCE -  Single Customer Exclusive,WC042,BLK,Solid,Unisex Drawstring Pant,PANT
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,100% Polyester,WM Canada Core,WMCAN Q1 2023,Pant,SCE -  Single Customer Exclusive,WC042,EBW,Solid,Unisex Drawstring Pant,PANT
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,100% Polyester,WM Canada Core,WMCAN Q1 2023,Pant,SCE -  Single Customer Exclusive,WC042S,BLK,Solid,Unisex Short Drawstring Pant,PANT
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,100% Polyester,WM Canada Core,WMCAN Q1 2023,Pant,SCE -  Single Customer Exclusive,WC044,BLK,Solid,Women's Drawstring Pant,PANT
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,100% Polyester,WM Canada Core,WMCAN Q1 2023,Pant,SCE -  Single Customer Exclusive,WC044,IND,Solid,Women's Drawstring Pant,PANT
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,100% Polyester,WM Canada Core,WMCAN Q1 2023,Pant,SCE -  Single Customer Exclusive,WC044,PWT,Solid,Women's Drawstring Pant,PANT
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,100% Polyester,WM Canada Core,WMCAN Q1 2023,Pant,SCE -  Single Customer Exclusive,WC044,WIN,Solid,Women's Drawstring Pant,PANT
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,100% Polyester,WM Canada Core,WMCAN Q1 2023,Pant,SCE -  Single Customer Exclusive,WC046,WHT,Solid,Women's Drawstring Pant,PANT
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,100% Polyester,WM Canada Core,WMCAN Q1 2023,Top,SCE -  Single Customer Exclusive,WC846,BLK,Solid,Unisex V-Neck Top,TOP
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,100% Polyester,WM Canada Core,WMCAN Q1 2023,Top,SCE -  Single Customer Exclusive,WC846,EBW,Solid,Unisex V-Neck Top,TOP
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,100% Polyester,WM Canada Core,WMCAN Q1 2023,Top,SCE -  Single Customer Exclusive,WC848,BLK,Solid,Women's V-neck Top,TOP
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,100% Polyester,WM Canada Core,WMCAN Q1 2023,Top,SCE -  Single Customer Exclusive,WC848,IND,Solid,Women's V-neck Top,TOP
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,100% Polyester,WM Canada Core,WMCAN Q1 2023,Top,SCE -  Single Customer Exclusive,WC848,PWT,Solid,Women's V-neck Top,TOP
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,100% Polyester,WM Canada Core,WMCAN Q1 2023,Top,SCE -  Single Customer Exclusive,WC848,WIN,Solid,Women's V-neck Top,TOP
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,100% Polyester,WM Canada Core,WMCAN Q1 2023,Top,SCE -  Single Customer Exclusive,WC850,WHT,Solid,Women's V-neck Top,TOP
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,63% Polyester / 34% Cotton / 3% Spandex Poplin,WM Canada Core,WM CANADA Q1 2019,Pant,SCE -  Single Customer Exclusive,WC025,WHT,Solid,Women's Pull on pant,PANT
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,63% Polyester / 34% Cotton / 3% Spandex Poplin,WM Canada Core,WMCAN Q1 2020,Pant,SCE -  Single Customer Exclusive,WA012,BLK,Solid,Mens Drawstring Pant,PANT
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,63% Polyester / 34% Cotton / 3% Spandex Poplin,WM Canada Core,WMCAN Q1 2020,Pant,SCE -  Single Customer Exclusive,WA012,CGW,Solid,Mens Drawstring Pant,PANT
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,63% Polyester / 34% Cotton / 3% Spandex Poplin,WM Canada Core,WMCAN Q1 2020,Pant,SCE -  Single Customer Exclusive,WA012,CIE,Solid,Mens Drawstring Pant,PANT
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,63% Polyester / 34% Cotton / 3% Spandex Poplin,WM Canada Core,WMCAN Q1 2020,Pant,SCE -  Single Customer Exclusive,WA012,IND,Solid,Mens Drawstring Pant,PANT
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,63% Polyester / 34% Cotton / 3% Spandex Poplin,WM Canada Core,WMCAN Q1 2020,Pant,SCE -  Single Customer Exclusive,WC031,WHT,Solid,Women's Straight Leg Pant,PANT
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,63% Polyester / 34% Cotton / 3% Spandex Poplin,WM Canada Core,WMCAN Q1 2020,Top,SCE -  Single Customer Exclusive,WA812,BLK,Solid,Mens V-Neck Top,TOP
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,63% Polyester / 34% Cotton / 3% Spandex Poplin,WM Canada Core,WMCAN Q1 2020,Top,SCE -  Single Customer Exclusive,WA812,CGW,Solid,Mens V-Neck Top,TOP
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,63% Polyester / 34% Cotton / 3% Spandex Poplin,WM Canada Core,WMCAN Q1 2020,Top,SCE -  Single Customer Exclusive,WA812,CIE,Solid,Mens V-Neck Top,TOP
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,63% Polyester / 34% Cotton / 3% Spandex Poplin,WM Canada Core,WMCAN Q1 2022,Pant,SCE -  Single Customer Exclusive,WC037,BLK,Solid,Women's Drawstring Pant,PANT
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,63% Polyester / 34% Cotton / 3% Spandex Poplin,WM Canada Core,WMCAN Q1 2022,Pant,SCE -  Single Customer Exclusive,WC037,IND,Solid,Women's Drawstring Pant,PANT
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,63% Polyester / 34% Cotton / 3% Spandex Poplin,WM Canada Core,WMCAN Q1 2022,Pant,SCE -  Single Customer Exclusive,WC037,PWT,Solid,Women's Drawstring Pant,PANT
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,63% Polyester / 34% Cotton / 3% Spandex Poplin,WM Canada Core,WMCAN Q1 2022,Pant,SCE -  Single Customer Exclusive,WC037,WIN,Solid,Women's Drawstring Pant,PANT
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,63% Polyester / 34% Cotton / 3% Spandex Poplin,WM Canada Core,WMCAN Q1 2022,Pant,SCE -  Single Customer Exclusive,WC038,WHT,Solid,Women's Drawstring Pant,PANT
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,63% Polyester / 34% Cotton / 3% Spandex Poplin,WM Canada Core,WMCAN Q1 2022,Top,SCE -  Single Customer Exclusive,WC838,BLK,Solid,Women's V-neck Top,TOP
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,63% Polyester / 34% Cotton / 3% Spandex Poplin,WM Canada Core,WMCAN Q1 2022,Top,SCE -  Single Customer Exclusive,WC838,IND,Solid,Women's V-neck Top,TOP
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,63% Polyester / 34% Cotton / 3% Spandex Poplin,WM Canada Core,WMCAN Q1 2022,Top,SCE -  Single Customer Exclusive,WC838,PWT,Solid,Women's V-neck Top,TOP
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,63% Polyester / 34% Cotton / 3% Spandex Poplin,WM Canada Core,WMCAN Q1 2022,Top,SCE -  Single Customer Exclusive,WC838,WIN,Solid,Women's V-neck Top,TOP
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,63% Polyester / 34% Cotton / 3% Spandex Poplin,WM Canada Core,WMCAN Q1 2022,Top,SCE -  Single Customer Exclusive,WC840,WHT,Solid,Women's V-neck Top,TOP
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,63% Polyester / 34% Cotton / 3% Spandex Poplin,WM Canada Core,WMCAN Q1 2022,Warm Up Jacket,SCE -  Single Customer Exclusive,WA405,WHT,Solid,Warm-Up Jacket,Warm Up Jacket
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,65% Polyester / 35% Cotton Poplin,WM Canada Core,WM CANADA Fall 2015,Jacket,SCE -  Single Customer Exclusive,79403,WHTC,Solid,Lab Coat,Lab Coat
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,87% Polyester / 13% Spandex Space Dye Knit,WM Canada Core,WMCAN Q1 2022,Underscrub,SCE -  Single Customer Exclusive,WC654,BME,Solid,Underscrub,UNDERSCRUBS
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,87% Polyester / 13% Spandex Space Dye Knit,WM Canada Core,WMCAN Q1 2022,Underscrub,SCE -  Single Customer Exclusive,WC654,IDME,Solid,Underscrub,UNDERSCRUBS
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,95% Rayon / 5% Spandex Knit,WM Canada Core,WMCAN Q1 2022,Underscrub,SCE -  Single Customer Exclusive,WC649,BLKW,Solid,Underscrub,UNDERSCRUBS
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,95% Rayon / 5% Spandex Knit,WM Canada Core,WMCAN Q1 2022,Underscrub,SCE -  Single Customer Exclusive,WC649,WHTW,Solid,Underscrub,UNDERSCRUBS
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,95% Rayon / 5% Spandex Knit,WM Canada Core,WMCAN Q4 2020,Underscrub,SCE -  Single Customer Exclusive,WC650,BLKW,Solid,Underscrub Top,UNDERSCRUBS
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,Brushed 65% Polyester / 35% Cotton Poplin,WM Canada Core,Walmart New,Pant,SCE -  Single Customer Exclusive,7008,TRQW,Solid,Women's Pull-On Cargo Pant,Pull-on Pant
Walmart,.Com,WM Canada Core Solids,FMWC,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,Brushed 65% Polyester / 35% Cotton Poplin,WM Canada Core,Walmart New,Pant,SCE -  Single Customer Exclusive,7008,WHTC,Solid,Women's Pull-On Cargo Pant,Pull-on Pant
Walmart,.Com,WM Canada Performance,FMW2,WMCAN,WM Medical House,WM Medical House,DROP,WALCAN,Wal-Mart Canada,90% Polyester / 10% Spandex Poplin,WM Canada Performance,WMCAN Q1 2021,Pant,SCE -  Single Customer Exclusive,WC035,BLK,Solid,Drawstring Pant,PANT
