Category,wm_week,WM Year,WM Weeks,WM Month,WM Month Nbr,upc, net unit sales,net retail sales
Rayon,201901,2019,1,1 February,,72484151792,12,226
Rayon,201901,2019,1,1 February,,72484151793,4,75
Rayon,201901,2019,1,1 February,,72484151794,9,170
Rayon,201901,2019,1,1 February,,72484151795,4,75
Rayon,201901,2019,1,1 February,,72484151796,8,151
Rayon,201901,2019,1,1 February,,72484151797,17,320
Rayon,201901,2019,1,1 February,,72484151798,15,283
Rayon,201901,2019,1,1 February,,72484151799,14,264
Rayon,201901,2019,1,1 February,,72484151800,5,94
Rayon,201901,2019,1,1 February,,72484151801,1,19
Rayon,201901,2019,1,1 February,,72484151802,1,19
Rayon,201901,2019,1,1 February,,72484151803,2,38
Rayon,201901,2019,1,1 February,,72484151804,3,57
Rayon,201901,2019,1,1 February,,72484151805,0,0
Rayon,201901,2019,1,1 February,,72484151806,1,19
Rayon,201901,2019,1,1 February,,72484151808,14,264
Rayon,201901,2019,1,1 February,,72484151810,21,396
Rayon,201901,2019,1,1 February,,72484152060,24,452
Rayon,201901,2019,1,1 February,,72484152068,6,113
Rayon,201901,2019,1,1 February,,72484152070,24,452
Rayon,201901,2019,1,1 February,,72484152082,0,0
Rayon,201901,2019,1,1 February,,72484152090,9,170
WM.com Exclusive,201901,2019,1,1 February,,72484152109,3,67
Rayon,201901,2019,1,1 February,,72484152275,65,1225
Rayon,201901,2019,1,1 February,,72484152276,25,471
Rayon,201901,2019,1,1 February,,72484152279,33,622
Rayon,201901,2019,1,1 February,,72484152281,6,113
Rayon,201901,2019,1,1 February,,72484152282,7,132
Rayon,201901,2019,1,1 February,,72484152283,3,57
Rayon,201901,2019,1,1 February,,72484152284,17,320
Rayon,201901,2019,1,1 February,,72484152285,10,188
Rayon,201901,2019,1,1 February,,72484152690,9,170
Rayon,201901,2019,1,1 February,,72484152691,11,207
Rayon,201901,2019,1,1 February,,72484152845,16,301
Rayon,201901,2019,1,1 February,,72484152873,7,132
Other,201901,2019,1,1 February,,72484152880,4,79
Rayon,201901,2019,1,1 February,,72484152887,11,207
Rayon,201901,2019,1,1 February,,72484152970,1,19
Rayon,201901,2019,1,1 February,,72484152971,21,396
Rayon,201901,2019,1,1 February,,72484152972,17,320
Rayon,201901,2019,1,1 February,,72484152973,7,132
Rayon,201901,2019,1,1 February,,72484152974,8,151
Rayon,201901,2019,1,1 February,,72484152976,3,57
Rayon,201901,2019,1,1 February,,72484153096,1,19
Rayon,201901,2019,1,1 February,,72484153097,7,132
Rayon,201901,2019,1,1 February,,72484153103,7,132
Rayon,201901,2019,1,1 February,,72484153106,4,75
Rayon,201901,2019,1,1 February,,72484153107,27,509
Rayon,201901,2019,1,1 February,,72484153108,16,301
Rayon,201901,2019,1,1 February,,72484153113,57,1074
Rayon,201901,2019,1,1 February,,72484153286,12,226
Rayon,201901,2019,1,1 February,,72484153296,26,490
Rayon,201901,2019,1,1 February,,72484153386,19,358
Rayon,201901,2019,1,1 February,,72484153396,3,57
Rayon,201901,2019,1,1 February,,72484153544,2,38
Rayon,201901,2019,1,1 February,,72484154911,32,603
Rayon,201901,2019,1,1 February,,72484154917,12,226
Rayon,201901,2019,1,1 February,,72484156163,10,188
Rayon,201901,2019,1,1 February,,72484156692,13,245
Rayon,201901,2019,1,1 February,,72484156699,28,528
Rayon,201901,2019,1,1 February,,72484161174,63,1187
Rayon,201901,2019,1,1 February,,72484161175,41,772
Rayon,201901,2019,1,1 February,,72484161176,54,1017
Rayon,201901,2019,1,1 February,,72484161177,40,754
Rayon,201901,2019,1,1 February,,72484161178,11,207
Rayon,201901,2019,1,1 February,,72484161179,20,377
WM.com Exclusive,201901,2019,1,1 February,,72484162091,1,22
WM.com Exclusive,201901,2019,1,1 February,,72484162094,0,0
WM.com Exclusive,201901,2019,1,1 February,,72484162107,3,67
WM.com Exclusive,201901,2019,1,1 February,,72484166083,2,45
WM.com Exclusive,201901,2019,1,1 February,,72484166090,2,45
WM.com Exclusive,201901,2019,1,1 February,,72484166096,1,22
WM.com Exclusive,201901,2019,1,1 February,,72484168463,1,22
WM.com Exclusive,201901,2019,1,1 February,,72484168468,4,90
WM.com Exclusive,201901,2019,1,1 February,,72484168566,1,21
WM.com Exclusive,201901,2019,1,1 February,,72484168568,1,21
WM.com Exclusive,201901,2019,1,1 February,,72484169049,3,63
WM.com Exclusive,201901,2019,1,1 February,,72484173242,1,22
WM.com Exclusive,201901,2019,1,1 February,,72484173251,3,67
WM.com Exclusive,201901,2019,1,1 February,,72484173252,0,0
WM.com Exclusive,201901,2019,1,1 February,,72484173253,7,157
WM.com Exclusive,201901,2019,1,1 February,,72484173261,1,22
WM.com Exclusive,201901,2019,1,1 February,,72484173262,1,22
WM.com Exclusive,201901,2019,1,1 February,,72484173263,3,67
WM.com Exclusive,201901,2019,1,1 February,,72484173363,5,104
WM.com Exclusive,201901,2019,1,1 February,,72484173364,3,63
WM.com Exclusive,201901,2019,1,1 February,,72484173365,11,229
WM.com Exclusive,201901,2019,1,1 February,,72484173983,1,22
WM.com Exclusive,201901,2019,1,1 February,,72484174694,1,22
WM.com Exclusive,201901,2019,1,1 February,,72484174695,1,22
WM.com Exclusive,201901,2019,1,1 February,,72484175161,5,112
WM.com Exclusive,201901,2019,1,1 February,,72484175162,3,67
WM.com Exclusive,201901,2019,1,1 February,,72484178059,2,40
WM.com Exclusive,201901,2019,1,1 February,,72484178112,2,40
WM.com Exclusive,201901,2019,1,1 February,,72484178116,1,20
WM.com Exclusive,201901,2019,1,1 February,,72484178160,1,21
WM.com Exclusive,201901,2019,1,1 February,,72484178162,1,21
WM.com Exclusive,201901,2019,1,1 February,,72484182552,2,40
WM.com Exclusive,201901,2019,1,1 February,,72484182564,-1,-21
WM.com Exclusive,201901,2019,1,1 February,,72484182602,1,21
WM.com Exclusive,201901,2019,1,1 February,,72484182603,1,21
WM.com Exclusive,201901,2019,1,1 February,,72484182609,1,21
WM.com Exclusive,201901,2019,1,1 February,,72484183648,3,63
WM.com Exclusive,201901,2019,1,1 February,,72484184624,9,179
WM.com Exclusive,201901,2019,1,1 February,,72484184626,3,60
WM.com Exclusive,201901,2019,1,1 February,,72484184639,3,60
WM.com Exclusive,201901,2019,1,1 February,,72484184641,4,80
WM.com Exclusive,201901,2019,1,1 February,,72484184643,2,40
WM.com Exclusive,201901,2019,1,1 February,,72484190172,1,21
WM.com Exclusive,201901,2019,1,1 February,,72484198579,1,21
Prints,201901,2019,1,1 February,,73731402997,1,16
Seasonal Solids,201901,2019,1,1 February,,73731408128,1,19
Prints,201901,2019,1,1 February,,73731408267,3,48
Prints,201901,2019,1,1 February,,73731408268,0,0
Prints,201901,2019,1,1 February,,73731408269,1,16
Prints,201901,2019,1,1 February,,73731408271,2,32
Other,201901,2019,1,1 February,,73731408278,4,75
Other,201901,2019,1,1 February,,73731408279,5,94
Other,201901,2019,1,1 February,,73731408301,1,19
Other,201901,2019,1,1 February,,73731408302,0,0
Other,201901,2019,1,1 February,,73731412031,3,57
Other,201901,2019,1,1 February,,73731412032,3,57
Other,201901,2019,1,1 February,,73731413962,2,38
Other,201901,2019,1,1 February,,73731413963,3,57
Other,201901,2019,1,1 February,,73731414016,3,57
Other,201901,2019,1,1 February,,73731414017,3,57
Prints,201901,2019,1,1 February,,73731414145,1,19
Prints,201901,2019,1,1 February,,73731414147,2,38
Other,201901,2019,1,1 February,,73731415196,1,19
Other,201901,2019,1,1 February,,73731415198,2,46
Other,201901,2019,1,1 February,,73731415199,4,91
Other,201901,2019,1,1 February,,73731415200,1,23
Other,201901,2019,1,1 February,,73731415204,1,23
Other,201901,2019,1,1 February,,73731415207,1,23
Other,201901,2019,1,1 February,,73731415210,7,160
Other,201901,2019,1,1 February,,73731415211,6,137
Other,201901,2019,1,1 February,,73731415212,1,23
Seasonal Solids,201901,2019,1,1 February,,73731417986,1,19
WM.com Exclusive,201901,2019,1,1 February,,73731469285,6,78
WM.com Exclusive,201901,2019,1,1 February,,73731469303,7,91
WM.com Exclusive,201901,2019,1,1 February,,73731469314,3,39
WM.com Exclusive,201901,2019,1,1 February,,73731469476,5,65
WM.com Exclusive,201901,2019,1,1 February,,73731469477,3,39
WM.com Exclusive,201901,2019,1,1 February,,73731469478,1,13
WM.com Exclusive,201901,2019,1,1 February,,73731469479,1,13
WM.com Exclusive,201901,2019,1,1 February,,73731469481,6,78
WM.com Exclusive,201901,2019,1,1 February,,73731469484,3,39
WM.com Exclusive,201901,2019,1,1 February,,73731469485,8,104
WM.com Exclusive,201901,2019,1,1 February,,73731469487,4,52
WM.com Exclusive,201901,2019,1,1 February,,73731469488,10,130
WM.com Exclusive,201901,2019,1,1 February,,73731469512,1,13
WM.com Exclusive,201901,2019,1,1 February,,73731469513,1,13
WM.com Exclusive,201901,2019,1,1 February,,73731469573,2,26
WM.com Exclusive,201901,2019,1,1 February,,73731469575,6,78
WM.com Exclusive,201901,2019,1,1 February,,73731469576,5,65
WM.com Exclusive,201901,2019,1,1 February,,73731469594,4,52
WM.com Exclusive,201901,2019,1,1 February,,73731470521,1,13
WM.com Exclusive,201901,2019,1,1 February,,73731470524,3,39
WM.com Exclusive,201901,2019,1,1 February,,73731470601,6,119
WM.com Exclusive,201901,2019,1,1 February,,73731470602,5,99
WM.com Exclusive,201901,2019,1,1 February,,73731470603,5,99
WM.com Exclusive,201901,2019,1,1 February,,73731470604,4,79
WM.com Exclusive,201901,2019,1,1 February,,73731470605,3,60
WM.com Exclusive,201901,2019,1,1 February,,73731470606,2,40
WM.com Exclusive,201901,2019,1,1 February,,73731470622,1,20
WM.com Exclusive,201901,2019,1,1 February,,73731470984,5,65
WM.com Exclusive,201901,2019,1,1 February,,73731470985,2,26
WM.com Exclusive,201901,2019,1,1 February,,73731470986,2,26
WM.com Exclusive,201901,2019,1,1 February,,73731470988,3,39
WM.com Exclusive,201901,2019,1,1 February,,73731470993,5,65
WM.com Exclusive,201901,2019,1,1 February,,73731470994,1,13
WM.com Exclusive,201901,2019,1,1 February,,73731470995,1,13
Seasonal Solids,201901,2019,1,1 February,,73731471069,1,19
Prints,201901,2019,1,1 February,,73731471168,11,121
Prints,201901,2019,1,1 February,,73731471178,5,55
WM.com Exclusive,201901,2019,1,1 February,,73731471329,1,13
WM.com Exclusive,201901,2019,1,1 February,,73731471330,1,13
WM.com Exclusive,201901,2019,1,1 February,,73731471334,1,13
WM.com Exclusive,201901,2019,1,1 February,,73731471537,3,39
WM.com Exclusive,201901,2019,1,1 February,,73731471539,2,26
WM.com Exclusive,201901,2019,1,1 February,,73731471541,8,104
WM.com Exclusive,201901,2019,1,1 February,,73731471542,18,233
WM.com Exclusive,201901,2019,1,1 February,,73731471543,13,168
WM.com Exclusive,201901,2019,1,1 February,,73731471544,16,207
WM.com Exclusive,201901,2019,1,1 February,,73731471561,3,39
WM.com Exclusive,201901,2019,1,1 February,,73731471565,4,52
WM.com Exclusive,201901,2019,1,1 February,,73731471566,4,52
WM.com Exclusive,201901,2019,1,1 February,,73731471569,2,26
WM.com Exclusive,201901,2019,1,1 February,,73731471573,3,39
WM.com Exclusive,201901,2019,1,1 February,,73731471660,1,13
WM.com Exclusive,201901,2019,1,1 February,,73731471663,1,13
WM.com Exclusive,201901,2019,1,1 February,,73731471665,2,26
WM.com Exclusive,201901,2019,1,1 February,,73731471666,6,78
WM.com Exclusive,201901,2019,1,1 February,,73731471667,3,39
WM.com Exclusive,201901,2019,1,1 February,,73731471668,2,26
WM.com Exclusive,201901,2019,1,1 February,,73731471670,1,13
WM.com Exclusive,201901,2019,1,1 February,,73731471672,6,78
WM.com Exclusive,201901,2019,1,1 February,,73731471673,10,130
WM.com Exclusive,201901,2019,1,1 February,,73731471674,4,52
WM.com Exclusive,201901,2019,1,1 February,,73731471675,9,117
WM.com Exclusive,201901,2019,1,1 February,,73731471704,1,13
WM.com Exclusive,201901,2019,1,1 February,,73731471707,1,13
WM.com Exclusive,201901,2019,1,1 February,,73731471711,3,39
WM.com Exclusive,201901,2019,1,1 February,,73731471750,-1,-13
WM.com Exclusive,201901,2019,1,1 February,,73731471752,3,39
WM.com Exclusive,201901,2019,1,1 February,,73731471753,3,39
WM.com Exclusive,201901,2019,1,1 February,,73731471754,2,26
WM.com Exclusive,201901,2019,1,1 February,,73731471757,1,13
WM.com Exclusive,201901,2019,1,1 February,,73731471790,2,23
WM.com Exclusive,201901,2019,1,1 February,,73731471983,4,52
WM.com Exclusive,201901,2019,1,1 February,,73731471985,2,26
WM.com Exclusive,201901,2019,1,1 February,,73731471992,0,0
WM.com Exclusive,201901,2019,1,1 February,,73731472021,0,0
WM.com Exclusive,201901,2019,1,1 February,,73731472023,1,13
WM.com Exclusive,201901,2019,1,1 February,,73731472024,1,13
WM.com Exclusive,201901,2019,1,1 February,,73731472286,1,13
WM.com Exclusive,201901,2019,1,1 February,,73731472313,5,65
WM.com Exclusive,201901,2019,1,1 February,,73731472316,1,13
WM.com Exclusive,201901,2019,1,1 February,,73731472318,7,91
WM.com Exclusive,201901,2019,1,1 February,,73731472320,9,117
WM.com Exclusive,201901,2019,1,1 February,,73731472329,12,156
WM.com Exclusive,201901,2019,1,1 February,,73731472335,5,65
WM.com Exclusive,201901,2019,1,1 February,,73731472338,7,91
WM.com Exclusive,201901,2019,1,1 February,,73731472340,3,39
WM.com Exclusive,201901,2019,1,1 February,,73731472655,2,40
WM.com Exclusive,201901,2019,1,1 February,,73731472708,3,39
WM.com Exclusive,201901,2019,1,1 February,,73731472723,1,13
WM.com Exclusive,201901,2019,1,1 February,,73731472741,2,26
Prints,201901,2019,1,1 February,,73731474916,3,33
Prints,201901,2019,1,1 February,,73731474923,11,121
WM.com Exclusive,201901,2019,1,1 February,,73731475551,5,65
WM.com Exclusive,201901,2019,1,1 February,,73731475661,1,20
WM.com Exclusive,201901,2019,1,1 February,,73731475662,4,79
WM.com Exclusive,201901,2019,1,1 February,,73731475663,6,119
WM.com Exclusive,201901,2019,1,1 February,,73731475664,1,20
WM.com Exclusive,201901,2019,1,1 February,,73731475665,3,60
WM.com Exclusive,201901,2019,1,1 February,,73731475666,2,28
WM.com Exclusive,201901,2019,1,1 February,,73731475667,1,14
WM.com Exclusive,201901,2019,1,1 February,,73731475668,3,43
WM.com Exclusive,201901,2019,1,1 February,,73731475670,1,20
WM.com Exclusive,201901,2019,1,1 February,,73731475672,1,20
WM.com Exclusive,201901,2019,1,1 February,,73731475674,3,60
WM.com Exclusive,201901,2019,1,1 February,,73731476462,24,311
WM.com Exclusive,201901,2019,1,1 February,,73731476463,17,220
WM.com Exclusive,201901,2019,1,1 February,,73731476468,3,39
WM.com Exclusive,201901,2019,1,1 February,,73731476469,4,52
WM.com Exclusive,201901,2019,1,1 February,,73731476470,3,39
WM.com Exclusive,201901,2019,1,1 February,,73731476479,1,13
WM.com Exclusive,201901,2019,1,1 February,,73731476953,0,0
WM.com Exclusive,201901,2019,1,1 February,,73731477565,1,17
WM.com Exclusive,201901,2019,1,1 February,,73731477568,1,17
WM.com Exclusive,201901,2019,1,1 February,,73731477571,8,140
WM.com Exclusive,201901,2019,1,1 February,,73731477579,3,52
WM.com Exclusive,201901,2019,1,1 February,,73731477581,2,35
WM.com Exclusive,201901,2019,1,1 February,,73731477584,3,52
WM.com Exclusive,201901,2019,1,1 February,,73731486876,7,60
WM.com Exclusive,201901,2019,1,1 February,,73731486895,5,73
WM.com Exclusive,201901,2019,1,1 February,,73731486896,6,105
WM.com Exclusive,201901,2019,1,1 February,,73731486898,3,52
WM.com Exclusive,201901,2019,1,1 February,,73731486899,3,52
WM.com Exclusive,201901,2019,1,1 February,,73731486903,4,70
WM.com Exclusive,201901,2019,1,1 February,,73731486904,1,17
WM.com Exclusive,201901,2019,1,1 February,,73731486992,-1,-9
WM.com Exclusive,201901,2019,1,1 February,,73731486993,1,9
WM.com Exclusive,201901,2019,1,1 February,,73731486994,4,34
WM.com Exclusive,201901,2019,1,1 February,,73731487207,7,53
WM.com Exclusive,201901,2019,1,1 February,,73731487210,0,0
WM.com Exclusive,201901,2019,1,1 February,,73731487212,16,116
WM.com Exclusive,201901,2019,1,1 February,,73731487213,22,160
WM.com Exclusive,201901,2019,1,1 February,,73731488493,23,196
WM.com Exclusive,201901,2019,1,1 February,,73731488494,16,136
WM.com Exclusive,201901,2019,1,1 February,,73731488496,9,77
WM.com Exclusive,201901,2019,1,1 February,,73731488497,19,162
WM.com Exclusive,201901,2019,1,1 February,,73731488618,-1,-9
WM.com Exclusive,201901,2019,1,1 February,,73731488620,19,162
WM.com Exclusive,201901,2019,1,1 February,,73731488621,20,170
WM.com Exclusive,201901,2019,1,1 February,,73731488638,2,17
WM.com Exclusive,201901,2019,1,1 February,,73731488650,10,75
WM.com Exclusive,201901,2019,1,1 February,,73731488953,4,40
WM.com Exclusive,201901,2019,1,1 February,,73731488964,16,116
WM.com Exclusive,201901,2019,1,1 February,,73731488973,2,15
WM.com Exclusive,201901,2019,1,1 February,,73731489417,6,44
WM.com Exclusive,201901,2019,1,1 February,,73731489420,6,44
WM.com Exclusive,201901,2019,1,1 February,,73731491414,4,64
WM.com Exclusive,201901,2019,1,1 February,,73731491415,4,64
WM.com Exclusive,201901,2019,1,1 February,,73731491416,12,192
WM.com Exclusive,201901,2019,1,1 February,,73731491417,8,128
WM.com Exclusive,201901,2019,1,1 February,,73731491422,4,64
WM.com Exclusive,201901,2019,1,1 February,,73731491423,2,32
WM.com Exclusive,201901,2019,1,1 February,,73731491424,3,48
WM.com Exclusive,201901,2019,1,1 February,,73731492651,0,0
WM.com Exclusive,201901,2019,1,1 February,,73731492652,0,0
WM.com Exclusive,201901,2019,1,1 February,,73731492653,7,112
WM.com Exclusive,201901,2019,1,1 February,,73731492654,5,80
WM.com Exclusive,201901,2019,1,1 February,,73731492655,3,48
WM.com Exclusive,201901,2019,1,1 February,,73731493640,2,28
WM.com Exclusive,201901,2019,1,1 February,,73731495343,1,14
WM.com Exclusive,201901,2019,1,1 February,,73731495372,6,96
WM.com Exclusive,201901,2019,1,1 February,,73731495386,8,128
WM.com Exclusive,201901,2019,1,1 February,,73731495387,2,32
WM.com Exclusive,201901,2019,1,1 February,,73731495388,5,80
WM.com Exclusive,201901,2019,1,1 February,,73731495389,5,80
WM.com Exclusive,201901,2019,1,1 February,,73731495390,1,16
WM.com Exclusive,201901,2019,1,1 February,,73731495404,4,70
WM.com Exclusive,201901,2019,1,1 February,,73731495434,4,56
WM.com Exclusive,201901,2019,1,1 February,,73731496752,5,94
WM.com Exclusive,201901,2019,1,1 February,,73731496754,4,57
WM.com Exclusive,201901,2019,1,1 February,,73731496755,4,75
WM.com Exclusive,201901,2019,1,1 February,,73731496756,11,146
WM.com Exclusive,201901,2019,1,1 February,,73731496758,8,112
WM.com Exclusive,201901,2019,1,1 February,,73731496760,5,90
WM.com Exclusive,201901,2019,1,1 February,,73731496761,3,44
WM.com Exclusive,201901,2019,1,1 February,,73731496772,2,36
WM.com Exclusive,201901,2019,1,1 February,,73731496773,2,38
WM.com Exclusive,201901,2019,1,1 February,,73731496775,4,75
WM.com Exclusive,201901,2019,1,1 February,,73731496776,8,149
WM.com Exclusive,201901,2019,1,1 February,,73731496777,2,38
WM.com Exclusive,201901,2019,1,1 February,,73731496778,3,57
WM.com Exclusive,201901,2019,1,1 February,,73731496780,3,57
WM.com Exclusive,201901,2019,1,1 February,,73731496781,5,92
WM.com Exclusive,201901,2019,1,1 February,,73731496782,4,75
WM.com Exclusive,201901,2019,1,1 February,,73731496783,10,188
WM.com Exclusive,201901,2019,1,1 February,,73731496785,14,262
WM.com Exclusive,201901,2019,1,1 February,,73731496786,8,151
WM.com Exclusive,201901,2019,1,1 February,,73731496787,3,57
WM.com Exclusive,201901,2019,1,1 February,,73731496788,1,17
WM.com Exclusive,201901,2019,1,1 February,,73731496791,6,113
